,UMPA1,UMAP2,timepoint
8178850,9.213146,6.4408574,tp7
8178863,10.94266,4.6062284,tp7
8178873,2.4791749,9.263166,tp7
8178882,-1.7606804,8.362511,tp7
8178985,-1.4866476,8.441893,tp7
8178993,1.5745984,10.346311,tp7
8179005,9.177052,7.540271,tp7
8179017,-0.55460995,11.416402,tp7
8179022,10.272311,8.848493,tp7
8179029,9.4812975,8.130876,tp7
8179169,0.05364934,9.562656,tp7
8179198,9.821387,7.5299096,tp7
8179213,1.2419357,8.281245,tp7
8179262,3.56643,9.026326,tp7
8179264,-0.09494303,11.153252,tp7
8179267,9.255414,7.4707932,tp7
8179279,10.231755,6.016752,tp7
8179334,1.8541013,7.48565,tp7
8179358,11.120926,4.458863,tp7
8179362,-0.9374669,7.3271437,tp7
8179394,7.382641,8.806776,tp7
8179438,11.046906,4.911305,tp7
8179500,0.9375433,7.519447,tp7
8179501,1.6307439,8.180339,tp7
8179504,2.7118146,9.800518,tp7
8179523,5.3641605,8.736098,tp7
8179527,-0.23416843,10.842326,tp7
8179548,-1.6265467,7.4324107,tp7
8179566,-1.341939,8.158503,tp7
8179606,-2.0653255,9.6627,tp7
8179681,0.26115167,10.061424,tp7
8179684,3.2199197,10.807881,tp7
8179691,7.705036,8.106249,tp7
8179752,10.919518,4.2173376,tp7
8179784,9.323663,3.571159,tp7
8179794,0.6467691,9.295411,tp7
8179820,0.71963,9.619211,tp7
8179831,3.235501,9.01294,tp7
8179842,4.0841637,8.402758,tp7
8179889,10.649138,5.758336,tp7
8179906,3.1073856,9.723044,tp7
8179971,-1.060846,10.8042555,tp7
8179985,1.421299,10.6293955,tp7
8180013,1.913734,10.838156,tp7
8180057,3.076563,10.023451,tp7
8180138,9.744137,7.342384,tp7
8180139,-0.72683966,7.6097646,tp7
8180167,-1.0938187,8.461748,tp7
8180279,1.5343947,9.731756,tp7
8180329,0.36498654,10.817903,tp7
8180361,4.800615,7.87798,tp7
8180387,-0.23184617,8.836299,tp7
8180428,1.3727998,9.625803,tp7
8180470,10.191628,5.349788,tp7
8180511,-0.9451329,8.40053,tp7
8180518,6.6798987,8.138447,tp7
8180534,3.8766155,9.35719,tp7
8180578,9.508287,6.0205894,tp7
8180613,-1.7590109,10.504147,tp7
8180621,10.058479,8.296248,tp7
8180674,3.1859608,10.088576,tp7
8180675,-1.560746,7.5646367,tp7
8180741,2.4910753,11.050778,tp7
8180748,-1.5781732,9.777493,tp7
8180749,3.8178573,9.407833,tp7
8180771,3.1553886,9.077879,tp7
8180824,2.809434,9.387866,tp7
8180829,8.418419,7.2263227,tp7
8180852,0.27809447,8.95918,tp7
8180917,2.4939914,8.826587,tp7
8180922,2.8803058,8.175978,tp7
8180947,9.481481,3.3753085,tp7
8181020,2.1860912,8.925869,tp7
8181040,10.921953,7.119664,tp7
8181062,9.658635,6.4076204,tp7
8181064,9.361967,8.786413,tp7
8181100,9.286067,3.3401875,tp7
8181136,2.7173955,10.001373,tp7
8181140,10.555101,5.9269924,tp7
8181182,6.7835693,8.653491,tp7
8181195,6.7271867,7.2275953,tp7
8181232,-0.70854014,8.340657,tp7
8181233,8.672006,7.3806677,tp7
8181287,5.0583587,8.955033,tp7
8181302,9.733767,8.802446,tp7
8181308,-0.28630427,7.410499,tp7
8181309,2.213927,8.982088,tp7
8181334,-0.085724995,7.379643,tp7
8181340,3.122456,9.52426,tp7
8181357,9.653411,3.0484836,tp7
8181358,9.773463,8.28817,tp7
8181369,9.338857,7.618333,tp7
8181400,2.7831583,10.358649,tp7
8181473,8.198403,8.670116,tp7
8181570,0.81537324,3.5513897,tp7
8181648,3.2197373,8.493808,tp7
8181655,1.2946053,10.350415,tp7
8181676,9.826808,5.992708,tp7
8181694,10.011269,7.4540906,tp7
8181757,10.16495,8.525419,tp7
8181787,0.93929225,9.782795,tp7
8181809,0.31498966,7.590932,tp7
8181821,0.2514874,8.828305,tp7
8181850,-1.9086802,8.318675,tp7
8181860,-0.42210352,9.301357,tp7
8181878,3.774563,10.489052,tp7
8181880,6.902558,8.40995,tp7
8181938,1.2579145,10.252206,tp7
8181964,0.26706648,6.8578434,tp7
8181967,2.918933,8.977766,tp7
8182000,7.948941,6.571863,tp7
8182010,2.4224234,8.1074505,tp7
8182042,0.41511807,10.366462,tp7
8182045,9.166868,7.9677362,tp7
8182111,-1.0360639,11.477248,tp7
8182165,9.1259165,9.172117,tp7
8182199,2.4171977,8.2520485,tp7
8182220,10.354555,5.9053874,tp7
8182229,-1.244578,11.5153475,tp7
8182273,1.1161675,8.277043,tp7
8182306,9.343421,5.3997188,tp7
8182319,1.5542545,9.414531,tp7
8182423,10.555385,7.471821,tp7
8182444,2.4265964,8.847629,tp7
8182474,10.270891,5.9726987,tp7
8182567,0.9830856,10.871366,tp7
8182612,10.482005,6.93855,tp7
8182657,8.298765,9.477964,tp7
8182741,7.3955846,9.475685,tp7
8182744,4.828105,9.334175,tp7
8182757,10.084678,8.24415,tp7
8182848,9.248752,3.5291586,tp7
8182871,-0.92676926,9.410636,tp7
8182887,3.5113513,8.708281,tp7
8182894,6.231563,7.861319,tp7
8182987,9.151872,7.227143,tp7
8183031,3.63928,9.083454,tp7
8183043,-0.7164022,10.942168,tp7
8183083,-0.97827476,9.615239,tp7
8183089,1.5797237,9.053277,tp7
8183105,9.236326,7.554191,tp7
8183115,1.7636296,10.475461,tp7
8183194,-1.3416766,9.334735,tp7
8183206,8.625117,6.903239,tp7
8183219,-0.8152162,9.428813,tp7
8183265,10.026879,4.012812,tp7
8183271,9.64963,7.096297,tp7
8183302,8.673337,7.4324236,tp7
8183319,0.9619764,7.5136423,tp7
8183320,-1.8003746,10.490863,tp7
8183341,6.5278597,8.185409,tp7
8183350,1.8889732,9.237726,tp7
8183354,-1.0440798,9.836717,tp7
8183365,0.4304099,11.105513,tp7
8183383,3.070156,8.269759,tp7
8183444,2.8674784,8.385898,tp7
8183447,9.809882,6.335081,tp7
8183465,0.77429193,10.422342,tp7
8183480,-1.4229453,7.532053,tp7
8183553,9.239235,6.8545556,tp7
8183583,3.2899654,9.4588995,tp7
8183584,9.655086,6.4520035,tp7
8183666,0.18663609,10.024571,tp7
8183692,4.6253467,7.471692,tp7
8183706,-1.241443,9.850482,tp7
8183717,1.4462985,7.953227,tp7
8183765,10.356946,9.343385,tp7
8183770,2.0911403,7.3887415,tp7
8183849,2.323408,4.6351943,tp7
8183859,8.301777,7.9690437,tp7
8183870,1.9629606,7.8698144,tp7
8183879,3.5736134,8.679182,tp7
8183910,-1.5476539,7.498927,tp7
8183914,9.079133,8.854786,tp7
8183941,0.20037271,9.930948,tp7
8183942,7.5315576,9.114384,tp7
8183956,5.0281844,9.348403,tp7
8184017,10.540021,9.011091,tp7
8184071,9.323202,8.804827,tp7
8184105,-1.2074792,10.62724,tp7
8184108,1.2044119,10.770978,tp7
8184110,6.1631126,7.2293963,tp7
8184126,0.67019653,10.326062,tp7
8184249,4.419082,8.62067,tp7
8184268,2.2804906,9.144804,tp7
8184276,-0.21996172,7.6107774,tp7
8184284,1.9046994,9.931837,tp7
8184357,5.474018,8.6379175,tp7
8184366,11.03469,5.1659827,tp7
8184481,5.088395,8.9181795,tp7
8184483,10.085426,8.320995,tp7
8184484,10.463524,7.7113876,tp7
8184541,9.345734,7.5014925,tp7
8184546,8.399513,8.639118,tp7
8184619,2.6931539,8.2088375,tp7
8184625,2.7677937,9.512805,tp7
8184636,3.7541037,8.164917,tp7
8184678,9.079697,9.058482,tp7
8184691,10.994854,4.754466,tp7
8184768,10.838213,7.5664444,tp7
8184841,0.27017626,11.860544,tp7
8184868,3.6405015,10.466506,tp7
8184891,3.756207,9.38817,tp7
8184895,2.6174338,8.863028,tp7
8184897,0.59842825,10.166617,tp7
8184905,1.5822383,8.48565,tp7
8184939,2.8223305,8.658167,tp7
8184945,-0.06877266,9.117263,tp7
8184995,8.365301,8.308206,tp7
8185017,1.0844042,8.682189,tp7
8185029,2.8631494,8.820917,tp7
8185041,4.927783,8.27956,tp7
8185046,0.6182538,7.152841,tp7
8185099,9.635969,7.831472,tp7
8185109,-1.4079481,8.219783,tp7
8185152,1.4634497,9.802695,tp7
8185172,3.268598,8.121754,tp7
8185237,10.953878,7.887134,tp7
8185255,1.0455983,8.600775,tp7
8185259,0.9074328,9.068652,tp7
8185277,5.058718,8.737056,tp7
8185281,-0.13761507,8.14582,tp7
8185314,7.502773,7.1050143,tp7
8185343,1.371472,8.154889,tp7
8185346,7.7328687,8.297879,tp7
8185384,4.1184325,9.679377,tp7
8185389,-1.6783565,10.140634,tp7
8185394,8.685474,7.0965176,tp7
8185425,-1.9763997,9.149034,tp7
8185463,-0.9600393,7.2119694,tp7
8185512,0.7925526,7.638824,tp7
8185521,9.611392,8.555991,tp7
8185556,8.764192,7.9376807,tp7
8185572,5.2570844,8.684647,tp7
8185684,4.6273456,8.287239,tp7
8185714,4.408056,8.113955,tp7
8185742,1.9329411,10.045041,tp7
8185744,2.973409,9.618687,tp7
8185745,9.7901945,7.3005466,tp7
8185771,2.5824573,10.930271,tp7
8185774,-2.1678371,8.821069,tp7
8185792,9.163312,7.959236,tp7
8185806,-1.9758881,9.340838,tp7
8185807,4.886368,8.886671,tp7
8185851,1.31754,11.033143,tp7
8185861,3.562117,8.2182455,tp7
8185868,3.3755362,10.521557,tp7
8185872,2.1076174,10.585789,tp7
8185886,9.242859,8.096976,tp7
8185902,10.463235,7.589009,tp7
8185910,10.328061,8.400296,tp7
8185935,10.642203,5.9702096,tp7
8185939,-0.21945632,8.78653,tp7
8186003,0.15166734,8.721069,tp7
8186005,9.886524,3.6226132,tp7
8186008,2.9305415,9.506011,tp7
8186047,9.565343,8.921296,tp7
8186065,-2.1833484,10.40547,tp7
8186078,1.8336048,10.614277,tp7
8186082,-1.0998441,8.797844,tp7
8186112,6.4215117,7.6603265,tp7
8186146,0.99232143,10.728919,tp7
8186185,10.557564,8.986112,tp7
8186247,0.31010857,9.165781,tp7
8186262,10.528651,5.4161444,tp7
8186276,0.23172185,8.981167,tp7
8186285,2.7228281,9.312877,tp7
8186310,-1.5452651,7.526864,tp7
8186328,10.356963,7.4532714,tp7
8186349,2.6209593,9.326339,tp7
8186351,-0.727147,8.701675,tp7
8186396,3.438597,8.414561,tp7
8186436,0.5213895,11.062831,tp7
8186473,2.3098395,8.024935,tp7
8186501,3.7426734,9.716343,tp7
8186555,9.469747,8.522499,tp7
8186691,3.578625,8.69169,tp7
8186706,8.875826,6.1009407,tp7
8186723,-1.5247456,9.912211,tp7
8186725,2.7471538,9.273829,tp7
8186782,1.6222683,8.266401,tp7
8186786,-0.16827041,7.207071,tp7
8186795,-1.3693876,7.6102552,tp7
8186802,2.036898,8.572077,tp7
8186818,-0.6928205,7.4916673,tp7
8186827,2.3728232,10.464825,tp7
8186846,8.288386,9.124465,tp7
8186888,-0.45824552,11.158638,tp7
8186889,0.19544849,7.742946,tp7
8186893,1.1199393,10.796467,tp7
8186945,3.7767646,9.760336,tp7
8186958,-1.0257967,7.1265154,tp7
8186975,5.6042624,7.6140323,tp7
8187008,1.0236971,8.3217125,tp7
8187059,-2.275802,9.188807,tp7
8187107,-0.54881686,6.883949,tp7
8187129,5.8353386,8.437438,tp7
8187132,10.364978,8.218972,tp7
8187133,9.914013,6.088783,tp7
8187154,-0.76362973,8.358176,tp7
8187180,0.61539227,9.358606,tp7
8187196,-1.1382797,10.884946,tp7
8187226,7.555654,8.604359,tp7
8187263,8.506995,8.753381,tp7
8187265,3.2426612,8.843289,tp7
8187282,9.218767,7.0782824,tp7
8187295,8.364833,8.863609,tp7
8187298,4.728365,9.146837,tp7
8187317,3.0966551,10.447187,tp7
8187321,2.780125,8.170818,tp7
8187379,1.4583026,11.660589,tp7
8187398,-1.5819591,9.694691,tp7
8187417,1.2987826,8.520909,tp7
8187451,9.454483,7.353966,tp7
8187458,7.1975737,8.946344,tp7
8187466,0.33573022,7.0127816,tp7
8187474,0.15475865,11.410751,tp7
8187499,7.0718493,7.7646484,tp7
8187513,-0.4919317,8.556853,tp7
8187543,3.3145146,9.261096,tp7
8187544,0.3847409,7.027577,tp7
8187613,0.28438106,8.568492,tp7
8187714,4.8660345,9.956462,tp7
8187733,1.6994696,8.016818,tp7
8187778,1.1171836,9.732413,tp7
8187790,9.309128,9.190136,tp7
8187851,11.006946,5.643804,tp7
8187862,6.7684593,8.762123,tp7
8187887,9.029272,7.998018,tp7
8187900,8.323109,9.424851,tp7
8187927,-0.60728854,10.010843,tp7
8187929,7.323949,4.8711066,tp7
8187940,10.765119,7.6447287,tp7
8187995,11.158691,5.150651,tp7
8188037,-1.3242402,10.658963,tp7
8188061,2.619382,10.983305,tp7
8188070,9.846261,4.4645615,tp7
8188153,10.302873,7.2713995,tp7
8188159,11.339296,4.8890224,tp7
8188194,3.1753204,9.767964,tp7
8188199,9.009546,5.959082,tp7
8188205,10.600271,5.618099,tp7
8188209,8.955786,5.95705,tp7
8188230,-0.32505673,9.926657,tp7
8188232,-0.92349654,9.599443,tp7
8188246,3.7946515,7.565533,tp7
8188253,6.4192314,8.368918,tp7
8188274,-0.25890225,7.3777256,tp7
8188275,9.648784,8.5070915,tp7
8188304,0.06764399,11.799941,tp7
8188321,8.853598,7.4996333,tp7
8188418,1.9408414,8.283185,tp7
8188427,10.101372,8.375032,tp7
8188433,9.9813175,8.553577,tp7
8188442,1.0812604,9.722607,tp7
8188446,0.23153123,10.243179,tp7
8188448,3.4322171,10.58046,tp7
8188468,8.707861,9.204497,tp7
8188504,0.8551636,8.122835,tp7
8188564,9.54937,8.975419,tp7
8188586,11.107804,5.518754,tp7
8188593,8.176188,8.585648,tp7
8188660,6.092816,7.356726,tp7
8188661,4.7560606,9.415924,tp7
8188682,10.20414,5.370648,tp7
8188683,5.376457,9.642312,tp7
8188702,9.947852,7.296801,tp7
8188761,-0.25977823,9.649133,tp7
8188770,-2.040671,10.912041,tp7
8188795,1.4535974,9.257225,tp7
8188809,2.7477803,9.915997,tp7
8188835,8.700836,8.184126,tp7
8188882,9.331792,3.4871166,tp7
8188894,1.6621747,7.706643,tp7
8188939,-0.75611967,6.9532104,tp7
8189005,2.7113667,11.11546,tp7
8189010,-1.0905253,9.399616,tp7
8189073,-1.1907902,11.005619,tp7
8189074,0.6407124,11.958512,tp7
8189076,2.621757,8.890916,tp7
8189083,3.6902423,9.719519,tp7
8189109,1.3361598,7.1204004,tp7
8189135,-1.529159,9.700494,tp7
8189173,9.832772,7.5689125,tp7
8189224,-1.5644509,8.189996,tp7
8189272,1.6819555,8.650071,tp7
8189291,-0.99459046,8.366878,tp7
8189323,4.005048,9.350744,tp7
8189330,8.855889,8.409272,tp7
8189342,0.62668014,12.205073,tp7
8189368,4.9051604,9.3561,tp7
8189521,-0.74035066,7.5126762,tp7
8189529,5.3062263,9.047763,tp7
8189540,2.9687302,8.62788,tp7
8189566,3.069265,8.312136,tp7
8189601,3.553904,10.23032,tp7
8189647,3.3150518,10.239614,tp7
8189746,3.3987296,8.683261,tp7
8189754,10.439701,8.427098,tp7
8189773,1.894747,10.680695,tp7
8189799,9.986988,6.455954,tp7
8189804,-1.3751433,9.956217,tp7
8189814,-0.25944754,11.413662,tp7
8189829,1.5724888,8.9901495,tp7
8189861,3.8986742,8.195925,tp7
8189899,9.521129,7.868176,tp7
8189931,4.0218453,9.681536,tp7
8189941,0.43211943,7.737164,tp7
8189968,10.043462,8.228094,tp7
8189994,-0.99862784,11.778007,tp7
8190053,9.889856,4.861502,tp7
8190063,6.1986256,8.743988,tp7
8190067,1.7688229,9.953698,tp7
8190095,2.8969367,7.8414536,tp7
8190096,1.5215231,7.90745,tp7
8190097,0.26167348,8.555943,tp7
8190143,3.278395,9.618705,tp7
8190161,9.519542,7.2658195,tp7
8190162,-1.9075564,8.260995,tp7
8190289,8.878448,7.7059135,tp7
8190310,1.2547609,11.274094,tp7
8190329,9.656971,3.0632057,tp7
8190372,1.2343892,7.9667964,tp7
8190380,-0.37957615,11.017552,tp7
8190383,1.410412,9.290154,tp7
8190420,3.7529168,9.55727,tp7
8190452,2.5648181,10.691433,tp7
8190500,-0.1805295,7.3138733,tp7
8190525,10.180129,9.358676,tp7
8190591,2.8443017,9.665474,tp7
8190634,4.9053693,9.45824,tp7
8190643,10.683201,6.046188,tp7
8190659,0.33300918,10.388306,tp7
8190682,3.4745717,9.690382,tp7
8190683,2.106924,7.147767,tp7
8190704,6.8870316,5.978709,tp7
8190710,-1.574732,7.612044,tp7
8190769,0.7407903,9.862247,tp7
8190772,0.9055177,9.127033,tp7
8190931,0.5631683,7.1708612,tp7
8190947,8.526112,7.7036233,tp7
8190982,4.1241026,8.689095,tp7
8190993,9.978964,7.508249,tp7
8191021,3.5170152,7.651007,tp7
8191026,2.7700837,9.703151,tp7
8191040,-0.9795591,7.2040105,tp7
8191048,9.326109,3.2605724,tp7
8191055,10.966285,5.7309875,tp7
8191134,9.72849,8.712119,tp7
8191172,2.192272,9.595529,tp7
8191198,6.0097656,8.334855,tp7
8191227,1.320579,8.604245,tp7
8191244,10.207777,8.19497,tp7
8191246,0.5038011,11.432909,tp7
8191254,11.052164,5.4422455,tp7
8191266,7.7851024,8.484917,tp7
8191304,2.426101,8.425298,tp7
8191310,4.119003,7.8968544,tp7
8191320,9.95521,7.247721,tp7
8191322,9.502313,7.7262635,tp7
8191342,9.545413,7.672391,tp7
8191365,3.2165058,9.677135,tp7
8191377,-0.5944992,9.025003,tp7
8191388,6.251463,8.337664,tp7
8191391,-2.5653517,9.32894,tp7
8191404,1.0872388,8.031337,tp7
8191411,1.0888739,7.4592495,tp7
8191441,5.932086,7.4682193,tp7
8191495,7.267259,6.7627006,tp7
8191511,2.5252817,7.230949,tp7
8191513,4.1712227,8.949224,tp7
8191544,5.6536956,8.862579,tp7
8191553,7.6389613,8.336607,tp7
8191575,-0.64300823,11.965274,tp7
8191609,3.990955,10.161426,tp7
8191613,-1.0546671,9.276087,tp7
8191621,2.6250846,9.606308,tp7
8191654,8.580861,7.516949,tp7
8191763,8.383404,7.3001437,tp7
8191768,7.1597185,8.221388,tp7
8191785,-0.56660944,12.145438,tp7
8191787,2.9426665,8.0669155,tp7
8191804,9.939295,7.6887326,tp7
8191846,2.194716,10.379412,tp7
8191877,9.22706,7.3257594,tp7
8191903,2.3304887,11.328196,tp7
8191908,11.323657,5.012331,tp7
8191920,0.16126004,8.779572,tp7
8191935,2.7739336,4.790472,tp7
8191941,6.680754,9.312945,tp7
8191954,3.589968,10.509651,tp7
8191971,3.074663,9.706379,tp7
8191979,-0.08012688,10.175715,tp7
8192018,3.2645617,8.267148,tp7
8192028,8.3667965,8.718026,tp7
8192056,-0.37504596,9.103601,tp7
8192059,10.99409,5.615817,tp7
8192111,2.0864034,8.696042,tp7
8192125,-0.31713024,10.683189,tp7
8192134,7.4707065,8.681934,tp7
8192145,9.497761,6.5588613,tp7
8192158,2.1111157,8.171915,tp7
8192196,8.898027,7.2009206,tp7
8192240,-1.8448914,11.564138,tp7
8192258,0.37149554,8.621045,tp7
8192273,11.091604,4.691908,tp7
8192305,11.108969,5.4058275,tp7
8192319,11.271621,4.3101277,tp7
8192369,10.77206,7.7598534,tp7
8192397,0.68046606,8.089666,tp7
8192439,-1.0253141,9.146739,tp7
8192441,9.37932,5.993907,tp7
8192482,3.0995634,9.004584,tp7
8192578,8.545591,5.802775,tp7
8192582,9.024318,7.947785,tp7
8192596,1.1828574,10.316219,tp7
8192602,10.563884,6.2532516,tp7
8192604,-0.7637725,6.791546,tp7
8192747,-0.08185743,9.298981,tp7
8192779,1.978372,11.143884,tp7
8192781,9.282931,8.560261,tp7
8192789,10.248943,8.173398,tp7
8192830,2.234421,7.9750195,tp7
8192875,3.4495568,8.8959055,tp7
8192898,2.6480596,10.414154,tp7
8192917,-0.6069287,7.264189,tp7
8192941,-2.4675431,9.96666,tp7
8192947,3.1005328,9.532201,tp7
8192979,9.3287735,3.4519408,tp7
8193006,1.0958906,9.842311,tp7
8193009,2.8017733,9.909225,tp7
8193026,1.1273762,10.591202,tp7
8193074,9.962776,5.534833,tp7
8193111,10.2370615,8.425592,tp7
8193113,-0.47964334,7.517369,tp7
8193127,0.47080168,9.583919,tp7
8193149,3.0773442,8.154821,tp7
8193160,-1.014791,7.5862856,tp7
8193247,3.0404065,9.669565,tp7
8193266,-0.17101614,11.288451,tp7
8193280,-0.2813588,12.0120325,tp7
8193398,8.649547,9.230457,tp7
8193404,8.462136,8.724916,tp7
8193469,4.2642083,9.31403,tp7
8193499,3.2928069,8.542924,tp7
8193516,1.905683,9.12988,tp7
8193521,9.874534,3.41119,tp7
8193553,2.8027475,9.749843,tp7
8193556,0.017588161,7.619132,tp7
8193633,8.2236395,8.317058,tp7
8193651,-0.6282764,7.4920845,tp7
8193659,-1.3444493,9.780338,tp7
8193679,7.238797,7.0430984,tp7
8193696,-0.059322916,10.479122,tp7
8193706,3.3690429,7.9425282,tp7
8193710,3.0982974,10.095316,tp7
8193737,0.7420772,7.745038,tp7
8193770,4.3802524,8.511,tp7
8193788,0.40557152,8.420929,tp7
8193795,6.329751,7.728101,tp7
8193802,7.6169715,8.901319,tp7
8193850,0.047110662,8.145488,tp7
8193900,0.9394116,8.61509,tp7
8193906,2.6969764,7.9654746,tp7
8193915,5.608978,8.544939,tp7
8193978,2.649441,10.805254,tp7
8193987,8.738394,6.274163,tp7
8194005,10.793494,8.102929,tp7
8194011,1.3125356,10.59818,tp7
8194026,9.843204,5.967363,tp7
8194073,10.849343,4.642303,tp7
8194125,0.24706447,7.217332,tp7
8194142,6.35911,7.707232,tp7
8194153,8.016921,7.7607465,tp7
8194246,2.9214907,10.388445,tp7
8194268,0.783353,8.735389,tp7
8194279,4.166202,9.328733,tp7
8194289,-1.9273554,7.9132504,tp7
8194315,3.8009422,10.070044,tp7
8194322,3.315112,9.590342,tp7
8194323,1.7219086,10.087443,tp7
8194424,-0.5181548,10.251199,tp7
8194457,8.111181,7.3320045,tp7
8194506,9.067604,8.042843,tp7
8194521,7.5796757,8.281857,tp7
8194534,3.492024,9.422219,tp7
8194633,7.1143684,7.055155,tp7
8194637,5.6358094,9.570881,tp7
8194639,-2.154055,9.464003,tp7
8194667,2.2765033,9.5234995,tp7
8194678,-1.3537376,9.847205,tp7
8194708,-0.8545076,9.034114,tp7
8194775,-2.0436263,8.52616,tp7
8194817,3.279677,9.310474,tp7
8194835,3.781849,8.71022,tp7
8194901,0.9743172,7.8659096,tp7
8194904,10.216343,8.873575,tp7
8194906,0.2528437,9.692012,tp7
8194927,8.658696,6.9594684,tp7
8194993,1.5486768,11.101852,tp7
8194996,-0.64598197,7.251231,tp7
8195076,1.3989134,10.187034,tp7
8195183,0.08422975,10.546799,tp7
8195254,6.5430846,9.330583,tp7
8195309,9.075843,6.18304,tp7
8195341,2.7714198,8.395618,tp7
8195394,-2.8687735,9.158086,tp7
8195402,0.8584491,11.267695,tp7
8195451,9.743103,7.547642,tp7
8195473,2.913027,9.649751,tp7
8195518,1.1283784,8.878832,tp7
8195576,2.0708945,10.259142,tp7
8195597,9.787548,6.3719716,tp7
8195603,10.838376,8.246798,tp7
8195609,10.484553,7.0788994,tp7
8195614,4.8485265,7.7544456,tp7
8195627,-0.18308538,10.687991,tp7
8195662,10.634016,7.548571,tp7
8195695,9.190714,8.666881,tp7
8195714,6.2987065,8.418074,tp7
8195741,10.500984,6.426933,tp7
8195759,-0.5680956,7.3752017,tp7
8195771,2.1060135,10.618154,tp7
8195785,9.903875,7.462368,tp7
8195786,11.004517,4.908714,tp7
8195796,9.16841,5.8720427,tp7
8195823,0.7621818,10.586514,tp7
8195833,11.192835,4.2525573,tp7
8195842,10.817403,5.0018177,tp7
8195862,9.538801,7.0959682,tp7
8195973,2.8069835,10.963003,tp7
8196072,1.8670874,9.678746,tp7
8196080,4.0497413,9.726147,tp7
8196094,2.9560895,7.963206,tp7
8196102,2.9399102,11.004295,tp7
8196111,1.3800151,10.900062,tp7
8196125,4.220476,9.685991,tp7
8196168,0.18940952,8.458209,tp7
8196189,-0.32409626,10.566386,tp7
8196196,10.845575,8.568192,tp7
8196207,3.197463,9.142918,tp7
8196212,0.7115292,8.076229,tp7
8196239,3.7633607,8.089303,tp7
8196382,4.405247,7.803153,tp7
8196390,8.060438,5.288637,tp7
8196410,-0.44380328,12.027864,tp7
8196422,0.20375031,7.7981596,tp7
8196471,3.4035842,9.5206375,tp7
8196486,-1.8955323,9.051915,tp7
8196536,4.485883,9.006329,tp7
8196542,9.179808,8.569326,tp7
8196550,9.929335,8.024842,tp7
8196560,11.904572,6.16388,tp7
8196585,0.9128054,11.294843,tp7
8196586,1.0442367,7.7971497,tp7
8196687,8.717522,8.558198,tp7
8196717,10.4330015,6.2364373,tp7
8196732,3.7397566,10.178336,tp7
8196798,8.702223,7.960383,tp7
8196802,8.531868,8.515512,tp7
8196825,3.8819401,9.491362,tp7
8196880,4.7452602,9.499831,tp7
8196892,-1.9071218,7.737814,tp7
8196926,4.1976495,8.943931,tp7
8196964,10.313803,8.419074,tp7
8196992,10.04257,6.199902,tp7
8197019,8.457514,8.229126,tp7
8197075,10.199874,6.061055,tp7
8197116,7.65023,8.888355,tp7
8197156,-0.9427276,8.253098,tp7
8197202,4.691304,10.068013,tp7
8197242,2.310818,9.191799,tp7
8197313,1.6475785,11.700562,tp7
8197363,9.177525,7.527311,tp7
8197370,11.023767,5.608803,tp7
8197459,10.263831,4.5875177,tp7
8197464,2.5478327,9.881321,tp7
8197492,-1.0570512,8.477429,tp7
8197507,0.48407653,11.981133,tp7
8197544,3.9604614,9.594701,tp7
8197569,0.35274586,7.6687646,tp7
8197578,10.677294,7.2778373,tp7
8197594,1.6105134,10.863014,tp7
8197598,3.0638168,10.033764,tp7
8197642,-1.4231404,9.75306,tp7
8197664,6.534317,8.533317,tp7
8197687,9.042244,8.056154,tp7
8197711,4.8074117,8.9438715,tp7
8197730,8.590898,7.598054,tp7
8197814,8.483655,5.537439,tp7
8197832,2.375039,7.999861,tp7
8197842,10.476835,7.681378,tp7
8197852,-1.0591699,9.390025,tp7
8197853,3.321868,9.9185915,tp7
8197881,3.7408829,8.18296,tp7
8197887,8.830207,8.436332,tp7
8197898,1.0320406,9.244466,tp7
8197907,-0.44939616,9.076452,tp7
8197922,-1.018174,9.224979,tp7
8197928,0.84482,7.4762487,tp7
8197943,5.333666,9.028401,tp7
8197958,-0.87097436,10.278491,tp7
8197984,4.197871,8.517091,tp7
8197987,-2.1749053,8.996675,tp7
