"","x"
"1663","21000921"
"1664","21045703"
"1665","20952145"
"1666","20946721"
"1667","21047214"
"1668","21129506"
"1669","21195270"
"1670","21108120"
"1671","21007427"
"1672","20942995"
"1673","21034153"
"1674","21151683"
"1675","20996296"
"1676","21043249"
"1677","21005794"
"1678","20964516"
"1679","21019371"
"1680","21026929"
"1681","21197405"
"1682","20950995"
"1683","21109640"
"1684","21051911"
"1685","21093066"
"1686","21122454"
"1687","20949459"
"1688","21177186"
"1689","21073402"
"1690","21102374"
"1691","21139083"
"1692","21136235"
"1693","21034292"
"1694","20930811"
"1695","20922351"
"1696","21162925"
"1697","21144874"
"1698","21055163"
"1699","20924311"
"1700","20929038"
"1701","21097262"
"1702","21190812"
"1703","21166840"
"1704","21094706"
"1705","21063104"
"1706","21060987"
"1707","20989140"
"1708","20956953"
"1709","20926305"
"1710","21157293"
"1711","21130191"
"1712","21007833"
"1713","21038649"
"1714","21186635"
"1715","20926479"
"1716","21057692"
"1717","21065835"
"1718","21174652"
"1719","20926261"
"1720","21086191"
"1721","21065529"
"1722","21082002"
"1723","21112112"
"1724","21109291"
"1725","21033445"
"1726","21092322"
"1727","21002297"
"1728","21173074"
"1729","21085878"
"1730","20974817"
"1731","20976309"
"1732","20971638"
"1733","21081344"
"1734","21053517"
"1735","21007909"
"1736","20960858"
"1737","20959397"
"1738","21002532"
"1739","21088163"
"1740","21008451"
"1741","20919856"
"1742","21120806"
"1743","21198283"
"1744","21175883"
"1745","20958777"
"1746","21077477"
"1747","20965309"
"1748","21008415"
"1749","21014595"
"1750","21031674"
"1751","20984694"
"1752","21155215"
"1753","21074107"
"1754","21003956"
"1755","20969151"
"1756","20983023"
"1757","20940905"
"1758","21176188"
"1759","21048725"
"1760","20990140"
"1761","21117962"
"1762","21020473"
"1763","20960068"
"1764","20989136"
"1765","21110832"
"1766","21112402"
"1767","20982827"
"1768","21017619"
"1769","20993588"
"1770","21149995"
"1771","21052631"
"1772","20927414"
"1773","20990552"
"1774","21159489"
"1775","21091668"
"1776","20957147"
"1777","21091834"
"1778","20993761"
"1779","21075278"
"1780","21077648"
"1781","21034093"
"1782","21017540"
"1783","20949569"
"1784","20997920"
"1785","21052638"
"1786","21129823"
"1787","21004980"
"1788","21042763"
"1789","21015068"
"1790","21183769"
"1791","20937807"
"1792","20919371"
"1793","21095964"
"1794","20928197"
"1795","21129075"
"1796","20956174"
"1797","21070024"
"1798","21059338"
"1799","21084852"
"1800","21070867"
"1801","21068965"
"1802","20994114"
"1803","20923911"
"1804","21081440"
"1805","20963337"
"1806","20935401"
"1807","20977697"
"1808","21103207"
"1809","21033500"
"1810","21108871"
"1811","21165175"
"1812","21048794"
"1813","20958853"
"1814","21079041"
"1815","20967358"
"1816","20931586"
"1817","20987015"
"1818","21058168"
"1819","20945383"
"1820","20921418"
"1821","21099098"
"1822","20939114"
"1823","20975990"
"1824","21111921"
"1825","21041991"
"1826","21142144"
"1827","21145007"
"1828","21107930"
"1829","21077550"
"1830","21162645"
"1831","20934708"
"1832","21131184"
"1833","20924345"
"1834","21171762"
"1835","20981776"
"1836","21035907"
"1837","21128809"
"1838","20977357"
"1839","21054988"
"1840","20948175"
"1841","21045497"
"1842","20954748"
"1843","21031760"
"1844","21172634"
"1845","21185780"
"1846","21035477"
"1847","20990949"
"1848","21182412"
"1849","21096323"
"1850","21159655"
"1851","21040215"
"1852","21039513"
"1853","20992589"
"1854","21184462"
"1855","21025581"
"1856","21157399"
"1857","21140265"
"1858","20993047"
"1859","21004567"
"1860","21070902"
"1861","20935276"
"1862","20932369"
"1863","21160260"
"1864","20982260"
"1865","21033423"
"1866","21055996"
"1867","21034066"
"1868","20997813"
"1869","21115200"
"1870","21138797"
"1871","21132145"
"1872","21016701"
"1873","21178944"
"1874","21093419"
"1875","21109997"
"1876","21142718"
"1877","21162056"
"1878","21016760"
"1879","21165295"
"1880","21105504"
"1881","21045568"
"1882","21088048"
"1883","21149889"
"1884","21160811"
"1885","20924512"
"1886","21102156"
"1887","21114524"
"1888","21052391"
"1889","20967540"
"1890","21143670"
"1891","21113370"
"1892","20973126"
"1893","21164667"
"1894","20975592"
"1895","21026857"
"1896","20947423"
"1897","21106327"
"1898","20957548"
"1899","21073138"
"1900","21024025"
"1901","21121792"
"1902","21073694"
"1903","20968941"
"1904","20981849"
"1905","21080613"
"1906","20961632"
"1907","21016363"
"1908","14185610"
"1909","21022604"
"1910","20978660"
"1911","21084478"
"1912","21071316"
"1913","20937994"
"1914","21083104"
"1915","21048314"
"1916","21050407"
"1917","21027999"
"1918","21088644"
"1919","20919834"
"1920","20933905"
"1921","21188108"
"1922","21095948"
"1923","20929080"
"1924","21049834"
"1925","20986125"
"1926","21002990"
"1927","21176269"
"1928","21119240"
"1929","21159491"
"1930","20971635"
"1931","20970182"
"1932","20921363"
"1933","21103155"
"1934","21010654"
"1935","20934893"
"1936","20929331"
"1937","20999637"
"1938","21082576"
"1939","21112269"
"1940","21103649"
"1941","21042558"
"1942","21157871"
"1943","21005560"
"1944","21143363"
"1945","21105619"
"1946","20980911"
"1947","20935435"
"1948","21184893"
"1949","21193384"
"1950","21025869"
"1951","21138623"
"1952","20950098"
"1953","21104560"
"1954","20920516"
"1955","21048673"
"1956","20980242"
"1957","21140360"
"1958","21185748"
"1959","21075692"
"1960","21046527"
"1961","20994135"
"1962","21083666"
"1963","20993999"
"1964","21000077"
"1965","20978342"
"1966","21015919"
"1967","21090072"
"1968","20935367"
"1969","21142174"
"1970","21008103"
"1971","21115772"
"1972","21153147"
"1973","20969862"
"1974","21113828"
"1975","20938713"
"1976","20997945"
"1977","21052027"
"1978","21085764"
"1979","21121243"
"1980","21157212"
"1981","21020331"
"1982","21082545"
"1983","21080466"
"1984","21081091"
"1985","21067558"
"1986","20949792"
"1987","21124092"
"1988","20952354"
"1989","21193788"
"1990","21037095"
"1991","21059036"
"1992","21040076"
"1993","20924484"
"1994","20971501"
"1995","21183330"
"1996","21189196"
"1997","21157617"
"1998","21105788"
"1999","21169850"
"2000","21181218"
"2001","20919341"
"2002","20967596"
"2003","21130886"
"2004","21112892"
"2005","20981133"
"2006","21188719"
"2007","11485980"
"2008","20924979"
"2009","21023913"
"2010","20943078"
"2011","20981370"
"2012","21170173"
"2013","20938494"
"2014","21015835"
"2015","21169492"
"2016","21163709"
"2017","21184143"
"2018","20933429"
"2019","21064647"
"2020","20961318"
"2021","21045204"
"2022","21033449"
"2023","21052366"
"2024","21086759"
"2025","20922546"
"2026","20931845"
"2027","21084750"
"2028","20984699"
"2029","20989757"
"2030","20936351"
"2031","21121902"
"2032","21170787"
"2033","20977172"
"2034","21187800"
"2035","21156192"
"2036","21001699"
"2037","21092581"
"2038","21149399"
"2039","21070338"
"2040","21076810"
"2041","20978842"
"2042","21097239"
"2043","20956156"
"2044","20999532"
"2045","21182424"
"2046","21013527"
"2047","21107457"
"2048","21078826"
"2049","20986939"
"2050","21054728"
"2051","20985077"
"2052","21150026"
"2053","21187652"
"2054","20986437"
"2055","21141230"
"2056","20974942"
"2057","21129605"
"2058","21038852"
"2059","21168639"
"2060","21038982"
"2061","21055041"
"2062","21000859"
"2063","21087062"
"2064","21011331"
"2065","20924509"
"2066","21017118"
"2067","20922376"
"2068","21047074"
"2069","21038211"
"2070","21073371"
"2071","20970928"
"2072","21071145"
"2073","21068878"
"2074","21080235"
"2075","21112296"
"2076","21123197"
"2077","21071282"
"2078","20930016"
"2079","21104878"
"2080","21169536"
"2081","21115453"
"2082","21069914"
"2083","20968466"
"2084","21055045"
"2085","21071147"
"2086","21067910"
"2087","21136001"
"2088","21055754"
"2089","21065937"
"2090","21158934"
"2091","20999661"
"2092","21150337"
"2093","21030226"
"2094","20974694"
"2095","20933535"
"2096","21052739"
"2097","21072422"
"2098","21000475"
"2099","20933959"
"2100","21025149"
"2101","21068804"
"2102","20989485"
"2103","21013882"
"2104","21111390"
"2105","20956614"
"2106","21008168"
"2107","21197629"
"2108","21126077"
"2109","21175133"
"2110","21097218"
"2111","21086338"
"2112","21057430"
"2113","21070998"
"2114","20992212"
"2115","21013448"
"2116","20921469"
"2117","21044046"
"2118","20918894"
"2119","21187204"
"2120","21073398"
"2121","20938984"
"2122","20988328"
"2123","20926391"
"2124","21122273"
"2125","20948759"
"2126","21108458"
"2127","21005615"
"2128","21125344"
"2129","21009017"
"2130","21067054"
"2131","21028184"
"2132","21087434"
"2133","20931544"
"2134","21058108"
"2135","21162493"
"2136","20952668"
"2137","21111942"
"2138","20976963"
"2139","21080581"
"2140","20942636"
"2141","20988814"
"2142","21194485"
"2143","21002748"
"2144","21167764"
"2145","21074520"
"2146","21006822"
"2147","21024472"
"2148","20975542"
"2149","21047229"
"2150","20976833"
"2151","21090707"
"2152","20991300"
"2153","21198316"
"2154","21188917"
"2155","21039800"
"2156","21148067"
"2157","21122321"
"2158","21085938"
"2159","21122721"
"2160","21160063"
"2161","21078981"
"2162","21028850"
"2163","21198325"
"2164","21133490"
"2165","20994610"
"2166","20921031"
"2167","21099673"
"2168","21158113"
"2169","20946548"
"2170","21196776"
"2171","20942537"
"2172","21177118"
"2173","21163030"
"2174","20932105"
"2175","21167025"
"2176","21143646"
"2177","21038596"
"2178","21166265"
"2179","21171131"
"2180","21132699"
"2181","21140912"
"2182","21099500"
"2183","21188983"
"2184","21133979"
"2185","20949711"
"2186","21014641"
"2187","21059369"
"2188","21136523"
"2189","21049149"
"2190","21110741"
"2191","21145586"
"2192","20954239"
"2193","21125118"
"2194","20927386"
"2195","21094763"
"2196","21193634"
"2197","20990911"
"2198","21167950"
"2199","20959665"
"2200","20961798"
"2201","21046928"
"2202","21126032"
"2203","20979597"
"2204","21133171"
"2205","21105841"
"2206","21026431"
"2207","21025756"
"2208","21174396"
"2209","21176045"
"2210","21109592"
"2211","21030903"
"2212","21128800"
"2213","21093140"
"2214","21039777"
"2215","21051432"
"2216","20976532"
"2217","21123368"
"2218","21039774"
"2219","20991093"
"2220","20946055"
"2221","21042716"
"2222","21064650"
"2223","21038515"
"2224","21064787"
"2225","21151788"
"2226","21129891"
"2227","21166114"
"2228","21157481"
"2229","20947462"
"2230","21184605"
"2231","20954250"
"2232","20948304"
"2233","21100792"
"2234","21140028"
"2235","20938242"
"2236","21068292"
"2237","21011483"
"2238","20952281"
"2239","20988491"
"2240","20931627"
"2241","20920107"
"2242","21031194"
"2243","21082269"
"2244","21001119"
"2245","20996961"
"2246","21010200"
"2247","21151874"
"2248","20921709"
"2249","20972802"
"2250","20921898"
"2251","21065658"
"2252","21070652"
"2253","20943680"
"2254","21197688"
"2255","21101477"
"2256","21003939"
"2257","21118099"
"2258","21082077"
"2259","21131540"
"2260","21011498"
"2261","21157091"
"2262","21193515"
"2263","21073187"
"2264","2751634"
"2265","21042598"
"2266","21046454"
"2267","21033674"
"2268","20927665"
"2269","20933196"
"2270","20945949"
"2271","21094798"
"2272","20958462"
"2273","21029938"
"2274","21069229"
"2275","21126637"
"2276","20943903"
"2277","20942728"
"2278","21022485"
"2279","20983465"
"2280","20966512"
"2281","20983879"
"2282","20987376"
"2283","21171442"
"2284","21156377"
"2285","21120008"
"2286","20989470"
"2287","20942125"
"2288","20961352"
"2289","21007489"
"2290","21144278"
"2291","21039009"
"2292","21106957"
"2293","21142755"
"2294","21033143"
"2295","20929552"
"2296","21173493"
"2297","21120452"
"2298","21149746"
"2299","21089638"
"2300","20986196"
"2301","21042572"
"2302","20944638"
"2303","20989886"
"2304","21191691"
"2305","21149744"
"2306","21135710"
"2307","21084888"
"2308","21186251"
"2309","20990223"
"2310","14315508"
"2311","21144693"
"2312","21170185"
"2313","21107615"
"2314","20989640"
"2315","21007469"
"2316","21001308"
"2317","21070119"
"2318","21090037"
"2319","21117570"
"2320","20921897"
"2321","21016983"
"2322","20932421"
"2323","21114199"
"2324","20972077"
"2325","21058320"
"2326","21064065"
"2327","20966497"
"2328","21102060"
"2329","21139594"
"2330","21080240"
"2331","21032177"
"2332","20960822"
"2333","20990781"
"2334","21011642"
"2335","20968813"
"2336","20984738"
"2337","21033731"
"2338","21011500"
"2339","21058405"
"2340","21151030"
"2341","20975766"
"2342","21108408"
"2343","21009565"
"2344","20996087"
"2345","21088994"
"2346","21077474"
"2347","21147667"
"2348","20939812"
"2349","21095435"
"2350","21067753"
"2351","21086195"
"2352","21096220"
"2353","21053239"
"2354","21028891"
"2355","21048659"
"2356","21014043"
"2357","21090908"
"2358","21111205"
"2359","20975184"
"2360","21163891"
"2361","21174139"
"2362","21006761"
"2363","20980766"
"2364","21040754"
"2365","21069814"
"2366","21109911"
"2367","21014450"
"2368","21136442"
"2369","21146597"
"2370","21091910"
"2371","21037080"
"2372","21078869"
"2373","21169400"
"2374","20963714"
"2375","21082733"
"2376","20947552"
"2377","21048796"
"2378","21106261"
"2379","21152906"
"2380","21129720"
"2381","21103904"
"2382","20965850"
"2383","21006054"
"2384","20937808"
"2385","21046630"
"2386","21116513"
"2387","21147366"
"2388","20950158"
"2389","21128924"
"2390","21072647"
"2391","21086764"
"2392","21106213"
"2393","21016167"
"2394","21034542"
"2395","20958074"
"2396","21132519"
"2397","21136951"
"2398","21087000"
"2399","21154424"
"2400","20919446"
"2401","20945325"
"2402","21107959"
"2403","21013767"
"2404","21077437"
"2405","21171407"
"2406","21157750"
"2407","20962656"
"2408","20922904"
"2409","20980310"
"2410","20972348"
"2411","20972114"
"2412","21132983"
"2413","20952485"
"2414","21003669"
"2415","21128071"
"2416","21005798"
"2417","20978441"
"2418","20939705"
"2419","21191921"
"2420","21181701"
"2421","20954641"
"2422","20930262"
"2423","21039546"
"2424","20942761"
"2425","20982509"
"2426","20971223"
"2427","20950160"
"2428","20972430"
"2429","21175672"
"2430","21107857"
"2431","21004863"
"2432","21133855"
"2433","21130069"
"2434","21103634"
"2435","21069927"
"2436","21145032"
"2437","20935664"
"2438","21144086"
"2439","20931106"
"2440","21195515"
"2441","20933639"
"2442","20928022"
"2443","21115389"
"2444","21011758"
"2445","20921202"
"2446","20940970"
"2447","20923163"
"2448","21109670"
"2449","21034715"
"2450","21045610"
"2451","21048909"
"2452","21035040"
"2453","21039989"
"2454","21183895"
"2455","21044971"
"2456","21092252"
"2457","20975041"
"2458","21068354"
"2459","21060560"
"2460","21057390"
"2461","21189781"
"2462","20971509"
"2463","21146474"
"2464","20980483"
"2465","20927587"
"2466","20953905"
"2467","21122011"
"2468","21003396"
"2469","20995590"
"2470","20996496"
"2471","21051362"
"2472","21048041"
"2473","21105675"
"2474","20982091"
"2475","20943385"
"2476","20925796"
"2477","20934151"
"2478","20957221"
"2479","21010135"
"2480","20947238"
"2481","21196495"
"2482","21048043"
"2483","21017476"
"2484","20959102"
"2485","21189419"
"2486","21043412"
"2487","21045183"
"2488","20993623"
"2489","20953021"
"2490","21039050"
"2491","21086207"
"2492","20943950"
"2493","21081418"
"2494","20955988"
"2495","21106365"
"2496","20949256"
"2497","21089280"
"2498","20936215"
"2499","21131734"
"2500","21002633"
"2501","21023347"
"2502","21012587"
"2503","21108791"
"2504","21027881"
"2505","21064314"
"2506","21084086"
"2507","21159606"
"2508","14287828"
"2509","21127948"
"2510","20999589"
"2511","21025623"
"2512","20994886"
"2513","21054118"
"2514","21114459"
"2515","20960120"
"2516","21138360"
"2517","21175125"
"2518","20960412"
"2519","20962674"
"2520","21125258"
"2521","21171031"
"2522","21170302"
"2523","20976784"
"2524","21140517"
"2525","20955413"
"2526","21089459"
"2527","21053595"
"2528","21041781"
"2529","21047744"
"2530","21058043"
"2531","21134580"
"2532","21122780"
"2533","20987977"
"2534","21020383"
"2535","21018170"
"2536","21045432"
"2537","21047396"
"2538","21148429"
"2539","21178402"
"2540","21051781"
"2541","21187297"
"2542","21189925"
"2543","20935795"
"2544","21194144"
"2545","20997620"
"2546","21023528"
"2547","21132324"
"2548","21057922"
"2549","21048191"
"2550","21043705"
"2551","21157848"
"2552","20962692"
"2553","20920601"
"2554","21146507"
"2555","20987242"
"2556","21120562"
"2557","20977683"
"2558","21168322"
"2559","21015960"
"2560","21069742"
"2561","20975040"
"2562","21019985"
